Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524780317047,736314595833,-0.08344419,-0.12543681,-0.02125811
android.sensor.gyroscope,1524780317067,736334586458,-0.09843657,-0.1134464,-0.043074727
android.sensor.gyroscope,1524780317087,736354577083,-0.10798352,-0.06871361,-0.071174525
android.sensor.gyroscope,1524780317107,736374600520,-0.1308997,-0.03244567,-0.11206759
android.sensor.gyroscope,1524780317127,736394591145,-0.1412495,0.016894788,-0.14643313
android.sensor.gyroscope,1524780317147,736414581770,-0.14453071,0.057526052,-0.17725565
android.sensor.gyroscope,1524780317167,736434603645,-0.13226105,0.04171337,-0.16470672
android.sensor.gyroscope,1524780317188,736454595833,-0.12161454,0.029164452,-0.16170475
android.sensor.gyroscope,1524780317207,736474584895,-0.12025318,0.04171337,-0.17343336
android.sensor.gyroscope,1524780317228,736494577083,-0.11152654,0.008726646,-0.15625933
android.sensor.gyroscope,1524780317247,736514598958,-0.09817477,0.007347836,-0.14997615
android.sensor.gyroscope,1524780317267,736534591145,-0.09080948,-0.023998277,-0.14807373
android.sensor.gyroscope,1524780317287,736554580208,-0.06489134,-0.072797686,-0.10908308
android.sensor.gyroscope,1524780317307,736574602083,-0.055902895,-0.10061823,-0.1055226
android.sensor.gyroscope,1524780317327,736594594270,-0.033265974,-0.13526301,-0.07089528
android.sensor.gyroscope,1524780317347,736614584895,-0.008447394,-0.20533799,-0.03408628
android.sensor.gyroscope,1524780317367,736634575520,5.410521E-4,-0.23097688,-0.015812684
android.sensor.gyroscope,1524780317387,736654598958,-0.0155334305,-0.20097466,-0.033527777
android.sensor.gyroscope,1524780317407,736674589583,-0.029984757,-0.20751965,-0.025080381
android.sensor.gyroscope,1524780317427,736694580208,-0.07497934,-0.12053244,-0.06544985
android.sensor.gyroscope,1524780317447,736714602083,-0.13470452,-0.07443829,-0.092170835
android.sensor.gyroscope,1524780317467,736734592708,-0.21324433,0.03244567,-0.12789772
android.sensor.gyroscope,1524780317487,736754583333,-0.81375974,1.508331,-0.88983864
android.sensor.gyroscope,1524780317507,736774575520,-1.0635513,2.3485498,-1.2127246
android.sensor.gyroscope,1524780317527,736794597395,-1.2653637,3.1423955,-1.4273477
android.sensor.gyroscope,1524780317547,736814588020,-1.3275323,3.525827,-1.3583548
android.sensor.gyroscope,1524780317567,736834578645,-1.340343,3.7099068,-1.1499975
android.sensor.gyroscope,1524780317588,736854602083,-1.3834352,4.1334286,-0.8783893
android.sensor.gyroscope,1524780317607,736874592708,-1.5683354,5.4522343,-0.4246037
android.sensor.gyroscope,1524780317628,736894583333,-1.5225205,6.7740593,1.1472747
android.sensor.gyroscope,1524780317647,736914573958,-1.2871803,7.0500307,3.5271883
android.sensor.gyroscope,1524780317667,736934597395,-1.1655483,6.585616,5.1290865
android.sensor.gyroscope,1524780317688,736954588020,-1.0681939,5.7977567,5.9185686
android.sensor.gyroscope,1524780317708,736974578645,-0.75293505,4.7696533,6.180909
android.sensor.gyroscope,1524780317728,736994600520,-0.56423,3.914983,6.1850104
android.sensor.gyroscope,1524780317748,737014591145,-0.56885517,3.331659,6.002554
android.sensor.gyroscope,1524780317768,737034583333,-0.5132315,2.5754428,5.7004023
android.sensor.gyroscope,1524780317788,737054573958,-0.45022514,1.9817516,5.30334
android.sensor.gyroscope,1524780317807,737074595833,-0.37306413,1.5195185,4.921008
android.sensor.gyroscope,1524780317828,737094586458,-0.3046123,1.0771823,4.5465827
android.sensor.gyroscope,1524780317847,737114577083,-0.2544341,0.6932099,4.139694
android.sensor.gyroscope,1524780317867,737134598958,-0.21678734,0.4540474,3.7216353
android.sensor.gyroscope,1524780317887,737154591145,-0.18243927,0.26724482,3.3570187
android.sensor.gyroscope,1524780317907,737174580208,-0.15489797,0.13144074,3.038496
android.sensor.gyroscope,1524780317928,737194603645,-0.12489576,0.046896998,2.7568
android.sensor.gyroscope,1524780317948,737214594270,-0.105260804,-0.017174039,2.5143561
