Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524780430652,849914603645,-0.0046251225,-0.029164452,-0.02617994
android.sensor.gyroscope,1524780430667,849934594270,-0.0035430184,-0.0283616,-0.027541295
android.sensor.gyroscope,1524780430687,849954584895,-0.0021816615,-0.027541295,-0.0283616
android.sensor.gyroscope,1524780430707,849974575520,-0.0032637657,-0.023177972,-0.03190462
android.sensor.gyroscope,1524780430727,849994598958,-0.0095294975,-0.038711403,-0.055623643
android.sensor.gyroscope,1524780430747,850014588020,-0.013351769,-0.033807028,-0.05808456
android.sensor.gyroscope,1524780430767,850034580208,-0.025080381,-0.029164452,-0.06789331
android.sensor.gyroscope,1524780430787,850054602083,-0.016353736,-0.019896753,-0.049898963
android.sensor.gyroscope,1524780430807,850074592708,-0.013351769,-0.03926991,-0.0659909
android.sensor.gyroscope,1524780430827,850094583333,-0.015271631,-0.026720991,-0.061086524
android.sensor.gyroscope,1524780430847,850114575520,-0.014992379,-0.014992379,-0.052080624
android.sensor.gyroscope,1524780430867,850134597395,-0.02480113,-0.011170107,-0.07307693
android.sensor.gyroscope,1524780430887,850154588020,-0.014713125,-0.023439772,-0.09189159
android.sensor.gyroscope,1524780430907,850174578645,0.006265732,-0.042533673,-0.08562585
android.sensor.gyroscope,1524780430927,850194600520,0.015812684,-0.040631264,-0.06462954
android.sensor.gyroscope,1524780430947,850214592708,0.036529742,-0.07007497,-0.08752826
android.sensor.gyroscope,1524780430967,850234583333,0.04117232,-0.07880162,-0.09489355
android.sensor.gyroscope,1524780430987,850254573958,0.0376293,-0.069533914,-0.08726646
android.sensor.gyroscope,1524780431007,850274595833,0.039531708,-0.069533914,-0.11616912
android.sensor.gyroscope,1524780431027,850294586458,0.013631022,-0.015812684,-0.1338842
android.sensor.gyroscope,1524780431047,850314578645,-0.035709437,0.0850848,-0.20179497
android.sensor.gyroscope,1524780431067,850334600520,-0.11753047,0.24106488,-0.25307274
android.sensor.gyroscope,1524780431087,850354591145,-0.26888543,0.4815887,-0.3005108
android.sensor.gyroscope,1524780431107,850374581770,-0.57077503,0.8849343,-0.32696998
android.sensor.gyroscope,1524780431127,850394603645,-1.0087305,1.4423401,-0.3324154
android.sensor.gyroscope,1524780431147,850414595833,-1.6280606,2.203478,-0.29832911
android.sensor.gyroscope,1524780431167,850434586458,-2.0810258,2.687807,-0.22607249
android.sensor.gyroscope,1524780431187,850454577083,-2.2948287,2.8582385,-0.16088445
android.sensor.gyroscope,1524780431207,850474598958,-2.458174,2.952591,-0.102538094
